517,LePoint,,'2016-02-02',innondation
518,LePoint,,'2015-17-03',innondation
519,LePoint,,'2015-06-06',innondation
520,LePoint,,'2015-06-06',innondation
521,LePoint,,'2015-12-08',innondation
522,LePoint,,'2015-02-10',innondation
523,LePoint,Source AFP,'2015-07-10',innondation
524,LePoint,Source AFP,'2015-05-10',innondation
525,LePoint,,'2015-22-03',innondation
526,LePoint,,'2015-31-05',innondation
527,LePoint,Source AFP,'2015-17-03',innondation
528,LePoint, Le Point.fr,'2015-09-03',innondation
529,LePoint,,'2015-07-07',innondation
530,LePoint,,'2015-04-08',innondation
531,LePoint,Source AFP,'2015-28-12',innondation
532,LePoint,6Medias,'2015-23-11',innondation
533,LePoint,,'2015-04-10',innondation
534,LePoint,,'2015-03-12',innondation
535,LePoint,Source AFP,'2015-01-10',innondation
536,LePoint,,'2015-02-10',innondation
537,LePoint,Source AFP,'2015-29-12',innondation
538,LePoint,,'2015-19-12',innondation
539,LePoint, Le Point.fr,'2015-04-10',innondation
540,LePoint,Propos recueillis par Victoria Gairin,'2015-04-10',innondation
541,LePoint, Gael Derive Gael Derive Gael Derive,'2015-17-11',innondation
542,LePoint,,'2015-07-10',innondation
543,LePoint,,'2015-05-08',innondation
544,LePoint,,'2015-14-09',innondation
545,LePoint,,'2015-26-04',innondation
546,LePoint,,'2014-26-12',innondation
547,LePoint, Le Point.fr,'2017-13-02',innondation
548,LePoint, Maxime Degeneve,'2016-01-06',innondation
549,LePoint,AFP,'2016-02-06',innondation
550,LePoint,Source AFP,'2016-10-11',innondation
551,LePoint,AFP,'2016-08-10',innondation
552,LePoint,AFP,'2016-23-11',innondation
553,LePoint,Source AFP,'2016-23-11',innondation
554,LePoint,AFP,'2016-20-05',innondation
555,LePoint,AFP,'2016-05-11',innondation
556,LePoint,AFP,'2018-04-01',innondation
557,LePoint, 6Medias,'2018-05-01',innondation
558,LePoint,Source AFP,'2018-20-01',innondation
559,LePoint,Source AFP,'2016-21-05',innondation
560,LePoint,Source AFP,'2016-01-06',innondation
561,LePoint,AFP,'2016-02-06',innondation
562,LePoint,Source AFP,'2016-01-06',innondation
563,LePoint,AFP,'2017-16-10',innondation
564,LePoint,AFP,'2017-15-08',innondation
565,LePoint,Source AFP,'2016-17-08',innondation
566,LePoint,Source AFP,'2016-05-07',innondation
567,LePoint,Source AFP,'2016-06-06',innondation
568,LePoint,"De notre correspondante a Washington, Helene Vissiere",'2017-08-09',innondation
569,LePoint, Le Point.fr,'2017-10-09',innondation
570,LePoint,AFP,'2017-25-12',innondation
571,LePoint,Source AFP,'2015-19-12',innondation
572,LePoint,Source AFP,'2017-01-11',innondation
573,LePoint,AFP,'2017-16-12',innondation
574,LePoint,Source AFP,'2015-06-10',innondation
